,abs_val_diff,flow-rate,total-volume-consumption
444,0.0,0.0,39.0390739440918
4245,0.0,0.0,45.6523666381836
5630,0.0,0.0,47.904296875
5234,0.0,0.0,47.50271224975586
6790,0.0,0.0,48.00743103027344
6149,0.0,0.0,47.9422721862793
1402,0.0,0.0,41.11859130859375
3243,0.0,0.0,43.574405670166016
3487,0.00461578369140625,0.0,44.02290344238281
2878,0.0,0.0,43.55751037597656
6167,0.0,0.0,47.9422721862793
1977,0.006290435791015625,0.6518754959106445,42.41542434692383
5426,0.0,0.0,47.88615036010742
5979,0.0,0.0,47.9422721862793
3217,0.0,0.0,43.574405670166016
971,0.0,0.0,39.72711944580078
4977,0.0,0.0,47.25226211547852
6130,0.0,0.0,47.9422721862793
5225,0.0,0.0,47.48008728027344
2211,0.0,0.0,43.45732116699219
2689,0.0,0.0,43.55751037597656
3455,0.0,0.0,43.89431762695313
1142,0.003162384033203125,0.0,40.13774108886719
5726,0.0,0.0,47.9422721862793
6544,0.0,0.0,47.96201705932617
1254,0.0046844482421875,0.142473042011261,40.9416389465332
4883,0.0,0.0,47.23992156982422
2737,0.0,0.0,43.55751037597656
4242,0.0,0.0,45.6523666381836
455,0.00024795532227273043,0.35986852645874023,33.07183074951172
578,0.0,0.0,39.07851028442383
4824,0.00188446044921875,0.3874586820602417,47.06698226928711
2554,0.0,0.0,43.54827880859375
3226,0.0,0.0,43.574405670166016
373,0.00030136108399858585,0.4898082613945007,33.047286987304695
4976,0.0,0.0,47.25226211547852
1113,0.007965087890625,0.0,39.99579620361328
4422,0.003330230712890625,0.0,46.23820877075195
1392,0.0,0.0,41.11859130859375
6449,0.0,0.0,47.94482803344727
6691,0.0,0.0,48.00743103027344
2135,0.00789260864257102,0.0,43.2388801574707
552,0.0,0.0,39.075355529785156
3428,0.006500244140625,0.0,43.77223587036133
5974,0.0,0.0,47.9422721862793
1149,0.0033531188964772696,0.0,40.20275497436523
598,0.0,0.0,39.07937622070313
3268,0.0,0.0,43.574405670166016
3468,0.006179809570319605,0.0,43.95211791992188
6681,0.0,0.0,48.00743103027344
652,0.00067901611328125,0.0,39.20668411254883
6279,0.0,0.0,47.9422721862793
128,9.918212890625e-05,0.15630649030208588,33.023048400878906
528,0.0,0.0,39.05344772338867
2257,0.0,0.0,43.4674072265625
3806,0.0,0.0,44.65126037597656
7006,0.0,0.0,48.00743103027344
6873,0.0,0.0,48.00743103027344
2867,0.0,0.0,43.55751037597656
332,0.0,0.0,39.03721618652344
2215,0.00475311279296875,0.0,43.4674072265625
6591,0.006179809570305395,0.0,47.98909378051758
2825,0.0,0.0,43.55751037597656
6336,0.0,0.0,47.9422721862793
495,0.0,0.0,39.0390739440918
5022,0.0,0.0,47.25226211547852
946,0.0,0.0,39.725242614746094
699,0.0023345947265696054,0.0,39.37543869018555
1599,0.0011825561523508554,0.0,41.48849487304688
36,9.155273438921085e-05,0.15799546241760254,33.014144897460945
6198,0.0,0.0,47.9422721862793
108,0.0,0.0,38.964210510253906
3533,0.00612640380859375,0.3745484352111816,44.332191467285156
84,0.0,0.0,38.964210510253906
3430,0.00092315673828125,0.22580002248287198,43.77614212036133
4961,0.0,0.0,47.25226211547852
6655,0.0,0.0,48.00743103027344
3897,0.0032806396484375,0.0,44.81901550292969
3738,0.0,0.0,44.62753677368164
2722,0.0,0.0,43.55751037597656
5465,0.0,0.0,47.88615036010742
41,0.0,0.0,38.92754364013672
3911,0.00241851806640625,0.0,44.923526763916016
2988,0.0,0.0,43.55751037597656
617,0.019538879394538355,0.0,39.13473510742188
241,9.5367431640625e-05,0.15661358833312988,33.033992767333984
6921,0.0,0.0,48.00743103027344
2256,0.0,0.0,43.4674072265625
1211,0.016822814941399145,0.7515773773193359,40.70074081420898
145,0.0,0.0,39.00569534301758
556,0.0,0.0,39.075355529785156
4230,0.0,0.0,45.6523666381836
1062,0.006847381591796875,0.625124990940094,39.80556106567383
604,0.0,0.0,39.08604049682617
5824,0.0,0.0,47.9422721862793
5872,0.0,0.0,47.9422721862793
476,0.0,0.0,39.0390739440918
5653,0.0,0.0,47.91300964355469
6889,0.0,0.0,48.00743103027344
4287,0.0,0.0,45.66696548461914
2514,0.0,0.0,43.545745849609375
81,0.0,0.0,38.96160507202149
5699,0.0,0.0,47.9422721862793
6480,0.0,0.0,47.94578170776367
1005,0.0,0.0,39.74504089355469
335,0.0,0.0,39.03721618652344
5313,0.003086090087890625,0.0,47.80372619628906
5406,0.0,0.0,47.88615036010742
3828,0.0,0.0,44.6688232421875
5011,0.0,0.0,47.25226211547852
3719,0.0,0.0,44.62753677368164
2274,0.0,0.0,43.46930313110352
4591,0.0,0.0,46.49024963378906
5239,0.00816726684569602,0.0,47.52388381958008
4210,0.0,0.0,45.6523666381836
616,0.0,0.0,39.115196228027344
2952,0.0,0.0,43.55751037597656
863,0.0,0.0,39.71294021606445
5115,0.0,0.0,47.28052520751953
681,0.0023651123046875,0.0,39.31573486328125
3041,0.0,0.0,43.55751037597656
4090,0.0,0.0,45.65047073364258
5932,0.0,0.0,47.9422721862793
282,9.5367431640625e-05,0.15789367258548734,33.03793334960937
199,0.0,0.0,39.01898193359375
2464,0.0,0.0,43.514896392822266
3801,0.008205413818359375,0.0,44.64494323730469
6289,0.0,0.0,47.9422721862793
1035,0.0,0.0,39.76071548461914
3209,0.0,0.0,43.574405670166016
588,0.0,0.0,39.07937622070313
4270,0.0,0.0,45.6523666381836
5500,0.0,0.0,47.88615036010742
5081,0.0,0.0,47.25847625732422
5176,0.0018692016601633554,0.0,47.36038589477539
5887,0.0,0.0,47.9422721862793
13,0.00043487548827414457,0.1570741981267929,33.007984161376946
3376,0.02069091796875,0.0,43.64644241333008
2175,0.0016555786132883554,0.0,43.43484497070313
3766,0.0,0.0,44.62753677368164
1418,0.0,0.0,41.11859130859375
6083,0.0,0.0,47.9422721862793
4974,0.0,0.0,47.25226211547852
4625,0.0,0.0,46.49024963378906
1659,0.015331268310546875,0.0,41.900333404541016
1264,0.001529693603515625,0.0,40.99078369140625
4516,0.0,0.0,46.48373794555664
62,9.918212890625e-05,0.15799546241760254,33.01667022705078
3458,0.006332397460930395,0.0,43.90065002441406
6651,0.0,0.0,48.00743103027344
2975,0.0,0.0,43.55751037597656
6364,0.0,0.0,47.9422721862793
3815,0.013004302978515625,0.0,44.66426467895508
3040,0.0,0.0,43.55751037597656
2296,0.0,0.0,43.47532272338867
6022,0.0,0.0,47.9422721862793
4336,0.0064544677734375,0.4583643972873688,45.78262710571289
2067,0.0037994384765696054,0.0,42.86032104492188
4697,0.0,0.0,46.50724792480469
6764,0.0,0.0,48.00743103027344
4247,0.0,0.0,45.6523666381836
5774,0.0,0.0,47.9422721862793
5565,0.0,0.0,47.89325714111328
1313,0.0027923583984375,0.0,41.10317611694336
2330,0.0,0.0,43.47532272338867
1196,0.0015106201171803946,0.0,40.5555305480957
1422,0.0,0.0,41.11859130859375
5398,0.0,0.0,47.88288497924805
2149,0.012264251708984375,0.4700089693069458,43.30433654785156
3928,0.005016326904296875,0.1715761125087738,44.99894714355469
721,0.0,0.0,39.47830581665039
4038,0.000560760498046875,0.0,45.56023406982422
267,0.0,0.0,39.02873611450195
4345,0.0021324157714772696,0.0,45.78667831420898
2493,0.0,0.0,43.514896392822266
5433,0.0,0.0,47.88615036010742
169,0.0,0.0,39.01089096069336
4372,0.013465881347663355,0.0,45.90237808227539
355,0.0,0.0,39.03721618652344
3053,0.0,0.0,43.55751037597656
3556,0.0012664794921875,0.0,44.45350646972656
5946,0.0,0.0,47.9422721862793
3763,0.0,0.0,44.62753677368164
1396,0.0,0.0,41.11859130859375
385,0.0,0.0,39.0390739440918
2971,0.0,0.0,43.55751037597656
4421,0.0,0.0,46.23487854003906
6985,0.0,0.0,48.00743103027344
3031,0.0,0.0,43.55751037597656
5820,0.0,0.0,47.9422721862793
1107,0.00115203857421875,0.0,39.96316909790039
380,0.0,0.0,39.0390739440918
1678,0.0,0.6431600451469421,42.03110122680664
3880,0.00267791748046875,1.165952205657959,44.76535415649414
1645,0.003387451171875,0.0,41.79462814331055
4308,0.0,0.0,45.70599365234375
2075,0.0027046203613210196,0.0,42.87904357910156
4647,0.0,0.0,46.49024963378906
2367,0.0,0.0,43.477210998535156
2402,0.0,0.0,43.49474716186523
6265,0.0,0.0,47.9422721862793
3643,0.0,0.0,44.62002944946289
4478,0.0,0.0,46.47206115722656
4060,0.0015220642089914804,0.0,45.59634780883789
5959,0.0,0.0,47.9422721862793
3571,0.00518417358399148,0.0,44.51741790771485
6791,0.0,0.0,48.00743103027344
345,9.918212889914457e-05,0.15743286907672882,33.04403686523437
427,0.0,0.0,39.0390739440918
3357,0.0,0.0,43.60466766357422
6667,0.0,0.0,48.00743103027344
3197,0.0,0.0,43.56131362915039
2803,0.0,0.0,43.55751037597656
4724,0.0009613037109375,0.6491459012031555,46.57530975341797
5208,0.0,0.0,47.42815399169922
2222,0.0,0.0,43.4674072265625
4101,0.0,0.0,45.6523666381836
6178,0.0,0.0,47.9422721862793
2621,0.0,0.0,43.55751037597656
582,0.0,0.0,39.07851028442383
3420,0.0,0.14033642411231995,43.73724365234375
6432,0.0,0.0,47.9422721862793
5712,0.0,0.0,47.9422721862793
4905,0.0,0.0,47.25107192993164
4798,0.008869171142578125,0.0,46.93657684326172
134,0.0,0.0,38.98218536376953
4249,0.0,0.0,45.6523666381836
997,0.0,0.0,39.74504089355469
6643,0.0,0.0,48.00556564331055
1736,0.0,0.0,42.26853942871094
5955,0.0,0.0,47.9422721862793
4827,0.00672149658203125,0.0,47.08902359008789
1555,0.0,0.0,41.26731491088867
215,9.918212890625e-05,0.15876318514347074,33.031463623046875
3021,0.0,0.0,43.55751037597656
6702,0.0,0.0,48.00743103027344
4710,0.0,0.0,46.52036666870117
322,9.536743164773043e-05,0.15727928280830386,33.04181289672852
4891,0.0,0.0,47.24248504638672
5448,0.0,0.0,47.88615036010742
4244,0.0,0.0,45.6523666381836
3683,0.0,0.0,44.62753677368164
6299,0.0,0.0,47.9422721862793
6405,0.0,0.0,47.9422721862793
4455,0.004917144775390625,0.0,46.40828323364258
2411,0.0,0.0,43.49474716186523
3466,0.002582550048828125,0.0,43.94147872924805
3690,0.0,0.0,44.62753677368164
886,0.0,0.0,39.71674728393555
5061,0.0,0.0,47.25226211547852
5142,0.0,0.0,47.30324172973633
1826,0.0,0.0,42.36394119262695
5051,0.0,0.0,47.25226211547852
2390,0.0,0.0,43.49474716186523
3245,0.0,0.0,43.574405670166016
1355,0.0,0.0,41.11266326904297
922,0.0,0.0,39.725242614746094
4661,0.0,0.0,46.49175643920898
5718,0.0,0.0,47.9422721862793
3308,0.0,0.0,43.58955383300781
33,9.918212891335543e-05,0.15784192085266113,33.01386260986328
4027,0.0,0.0,45.50445938110352
2054,0.0,0.0,42.79786682128906
2132,0.042537689208984375,0.0,43.22623062133789
70,9.5367431640625e-05,0.1567671149969101,33.017440795898445
691,0.0007972717285227304,0.0,39.33508682250977
372,0.00029373168944601957,0.4879651665687561,33.046985626220696
3157,0.0,0.0,43.55940628051758
5230,0.00598907470703125,0.0,47.50271224975586
6561,0.0010833740234303946,0.0,47.96512985229492
1214,0.0,0.4123603403568268,40.7254638671875
6914,0.0,0.0,48.00743103027344
4515,0.0,0.0,46.48373794555664
2764,0.0,0.0,43.55751037597656
613,0.001796722412109375,0.0,39.10159683227539
6689,0.0,0.0,48.00743103027344
5881,0.0,0.0,47.9422721862793
451,0.00029754638672585543,0.4888866245746613,33.07068634033203
6793,0.0,0.0,48.00743103027344
4688,0.0,0.0,46.50455093383789
4624,0.0,0.0,46.49024963378906
273,9.536743163351957e-05,0.1565113216638565,33.03706741333008
3335,0.0,0.0,43.598228454589844
1853,0.0,0.0,42.37995910644531
3676,0.0,0.0,44.62002944946289
2078,0.01696014404296875,0.804733395576477,42.90435028076172
6238,0.0,0.0,47.9422721862793
4138,0.0,0.0,45.6523666381836
4144,0.0,0.0,45.6523666381836
6504,0.0,0.0,47.94661331176758
956,0.0,0.0,39.725242614746094
3397,0.0,0.0,43.69845199584961
5698,0.0,0.0,47.9422721862793
4779,0.001911163330078125,0.0,46.73353958129883
2170,0.0,0.0,43.433189392089844
4747,0.0,0.0,46.63171005249024
6517,0.0,0.0,47.94661331176758
891,0.005100250244140625,0.4202355444431305,39.725242614746094
1054,0.001529693603515625,0.15527893602848053,39.79800796508789
3758,0.0,0.0,44.62753677368164
5695,0.0,0.0,47.9422721862793
3212,0.0,0.0,43.574405670166016
2709,0.0,0.0,43.55751037597656
4996,0.0,0.0,47.25226211547852
2830,0.0,0.0,43.55751037597656
6413,0.0,0.0,47.9422721862793
3000,0.0,0.0,43.55751037597656
1691,0.006229400634765625,0.0,42.121665954589844
446,0.0,0.0,39.0390739440918
5877,0.0,0.0,47.9422721862793
2251,0.0,0.0,43.4674072265625
32,0.0,0.0,38.92131423950195
2685,0.0,0.0,43.55751037597656
2160,0.003391265869140625,0.0,43.38904571533203
3887,0.0,0.0,44.79674911499024
5799,0.0,0.0,47.9422721862793
5341,0.0,0.0,47.86820983886719
2079,0.009368896484375,0.3292867839336395,42.913719177246094
3634,0.0,0.0,44.62002944946289
4754,0.0,0.0,46.65053176879883
3386,0.0,0.0,43.672019958496094
4549,0.0,0.0,46.48874282836914
6760,0.0,0.0,48.00743103027344
196,0.0,0.0,39.01898193359375
2713,0.0,0.0,43.55751037597656
5193,0.0012054443359375,0.08224816620349884,47.387184143066406
487,0.000217437744140625,0.3322217464447021,33.078372955322266
6175,0.0,0.0,47.9422721862793
1850,0.006191253662109375,0.0,42.37995910644531
5012,0.0,0.0,47.25226211547852
6550,0.0,0.0,47.96390914916992
5459,0.0,0.0,47.88615036010742
6315,0.0,0.0,47.9422721862793
3879,0.000698089599609375,0.0,44.76267623901367
1878,0.0,0.0,42.37995910644531
964,0.0,0.0,39.725242614746094
6161,0.0,0.0,47.9422721862793
5792,0.0,0.0,47.9422721862793
2777,0.0,0.0,43.55751037597656
75,9.918212890625e-05,0.15907025337219238,33.01792526245117
6059,0.0,0.0,47.9422721862793
4331,0.0193023681640625,0.0,45.75442886352539
5739,0.0,0.0,47.9422721862793
1085,0.017318725585930395,0.3306397795677185,39.90040588378906
5659,0.0,0.0,47.91300964355469
519,0.0,0.0,39.04719543457031
4785,0.006076812744140625,0.0,46.83162307739258
728,0.004043579101569605,0.0,39.50491333007813
1578,0.00138092041015625,0.0,41.40945053100586
6197,0.0,0.0,47.9422721862793
6379,0.0,0.0,47.9422721862793
3122,0.0,0.0,43.55751037597656
415,0.000293731689453125,0.487043559551239,33.05988311767578
6495,0.0,0.0,47.94661331176758
4168,0.0,0.0,45.6523666381836
1349,0.0,0.0,41.11266326904297
114,9.918212890625e-05,0.15753482282161713,33.021697998046875
4994,0.0,0.0,47.25226211547852
4602,0.0,0.0,46.49024963378906
3682,0.0,0.0,44.62753677368164
7068,0.0,0.0,48.0217399597168
4500,0.0,0.0,46.47734069824219
6975,0.0,0.0,48.00743103027344
2772,0.0,0.0,43.55751037597656
6974,0.0,0.0,48.00743103027344
185,0.0,0.0,39.01898193359375
1560,0.00826263427734375,0.0,41.28458786010742
1529,0.00687408447265625,0.0,41.20722961425781
6152,0.0,0.0,47.9422721862793
3773,0.0,0.0,44.62753677368164
4035,0.004848480224609375,0.0,45.54342651367188
4439,0.007213592529296875,0.0,46.32986068725586
4635,0.0,0.0,46.49024963378906
4910,0.0,0.0,47.25107192993164
6002,0.0,0.0,47.9422721862793
6622,0.0,0.0,48.003662109375
1996,0.0,0.0,42.44467544555664
4408,0.0,0.0,46.16018676757813
7012,0.0,0.0,48.00743103027344
2657,0.0,0.0,43.55751037597656
2259,0.0,0.0,43.4674072265625
1130,0.00115966796875,0.0,40.06686019897461
2453,0.0,0.0,43.50848388671875
5527,0.0,0.0,47.88615036010742
5242,0.0014877319336008554,0.15547926723957062,47.54006958007813
5025,0.0,0.0,47.25226211547852
320,9.1552734375e-05,0.15789367258548734,33.04161834716797
2487,0.0,0.0,43.514896392822266
5186,0.0,0.0,47.37099075317383
3227,0.0,0.0,43.574405670166016
5224,0.0,0.0,47.48008728027344
2219,0.0,0.0,43.4674072265625
4907,0.0,0.0,47.25107192993164
130,0.0,0.0,38.98218536376953
476,0.00020217895508523043,0.3321770429611206,33.07611846923828
2574,0.0,0.0,43.55285263061523
2829,0.0,0.0,43.55751037597656
3590,0.0001983642578125,0.0,44.56001281738281
6138,0.0,0.0,47.9422721862793
134,9.536743164773043e-05,0.15661358833312988,33.023624420166016
441,0.0,0.0,39.0390739440918
4855,0.0,0.0,47.18994522094727
3762,0.0,0.0,44.62753677368164
6541,0.0,0.0,47.96201705932617
178,9.918212889203915e-05,0.15784192085266113,33.027881622314446
277,9.1552734375e-05,0.15646003186702728,33.03744888305664
4342,0.0,0.0,45.7845458984375
201,9.155273438210543e-05,0.1570741981267929,33.030101776123054
1872,0.0,0.0,42.37995910644531
1287,0.0014953613281178946,0.0,41.06644058227539
5485,0.0,0.0,47.88615036010742
1896,0.0,0.0,42.37995910644531
6140,0.0,0.0,47.9422721862793
895,0.0,0.0,39.725242614746094
3822,0.0,0.0,44.6688232421875
5085,0.0,0.0,47.25847625732422
1734,0.00296783447265625,0.0,42.2636833190918
4704,0.0,0.0,46.50724792480469
5851,0.0,0.0,47.9422721862793
5777,0.0,0.0,47.9422721862793
662,0.00670242309569602,0.0,39.23686218261719
6319,0.0,0.0,47.9422721862793
248,0.0,0.0,39.02373123168945
3850,0.014415740966796875,0.0,44.699893951416016
5189,0.004608154296875,0.0,47.381080627441406
1557,0.0,0.0,41.26731491088867
4394,0.005817413330078125,0.0,46.0240592956543
2000,0.0,0.0,42.45331573486328
1570,0.00634002685546875,0.0,41.37473678588867
5298,0.00160980224609375,0.0,47.731239318847656
4485,0.0,0.0,46.47206115722656
1251,0.00299835205078125,0.0,40.91486740112305
2209,0.0,0.0,43.45732116699219
1252,0.011135101318359375,0.5585872530937195,40.926002502441406
795,0.01089096069335227,0.0,39.68218612670898
2115,0.004566192626953125,0.0,43.117435455322266
3591,0.001964569091796875,0.0,44.56197738647461
5498,0.0,0.0,47.88615036010742
4736,0.0,0.0,46.6136474609375
3666,0.0,0.0,44.62002944946289
5347,0.0,0.0,47.87165451049805
1205,0.028598785400390625,0.0,40.63164520263672
6763,0.0,0.0,48.00743103027344
4225,0.0,0.0,45.6523666381836
2908,0.0,0.0,43.55751037597656
3767,0.0,0.0,44.62753677368164
4740,0.0,0.0,46.6136474609375
51,0.0059661865234375,0.0,38.933509826660156
5358,0.0,0.4757102131843567,47.87638854980469
1802,0.0,0.0,42.35476684570313
4318,0.0,0.0,45.720481872558594
3996,0.00757598876953125,0.0,45.386619567871094
1548,0.0,0.0,41.248435974121094
1889,0.0,0.0,42.37995910644531
2770,0.0,0.0,43.55751037597656
5270,0.0,0.0,47.61430740356445
2847,0.0,0.0,43.55751037597656
3068,0.0,0.0,43.55751037597656
4575,0.0,0.0,46.49024963378906
253,9.5367431640625e-05,0.1570741981267929,33.035144805908196
4481,0.0,0.0,46.47206115722656
4903,0.0,0.0,47.24892044067383
3398,0.0,0.0,43.69845199584961
5686,0.0,0.0,47.9422721862793
2588,0.0,0.0,43.55285263061523
6961,0.0,0.0,48.00743103027344
6182,0.0,0.0,47.9422721862793
4801,0.010025024414055395,0.3333909213542938,46.958900451660156
6629,0.0,0.0,48.00556564331055
4086,0.003307342529296875,0.0,45.65047073364258
3072,0.0,0.0,43.55751037597656
6094,0.0,0.0,47.9422721862793
4919,0.0,0.0,47.25226211547852
4869,0.0,0.0,47.21112823486328
2813,0.0,0.0,43.55751037597656
7034,0.010890960693359375,0.0,48.0183219909668
405,0.0,0.0,39.0390739440918
372,0.0,0.0,39.03721618652344
2945,0.0,0.0,43.55751037597656
899,0.0,0.0,39.725242614746094
1306,0.001880645751953125,0.0,41.09357833862305
3140,0.0,0.0,43.55751037597656
646,0.00157928466796875,0.0,39.18254470825195
214,0.0,0.0,39.01898193359375
6353,0.0,0.0,47.9422721862793
4904,0.0021514892578125,0.0,47.25107192993164
3134,0.0,0.0,43.55751037597656
1150,0.00696945190430398,0.0,40.20972442626953
2355,0.0,0.0,43.477210998535156
6054,0.0,0.0,47.9422721862793
3403,0.0,0.0,43.70487594604492
3234,0.0,0.0,43.574405670166016
764,0.00096893310546875,0.0,39.62070846557617
3835,0.0,0.0,44.670997619628906
2239,0.0,0.0,43.4674072265625
5335,0.0,0.0,47.85773849487305
5617,0.0,0.0,47.904296875
248,9.5367431640625e-05,0.15738129615783691,33.03466415405273
6154,0.0,0.0,47.9422721862793
4984,0.0,0.0,47.25226211547852
638,0.0,0.0,39.17275619506836
6800,0.0,0.0,48.00743103027344
5062,0.0,0.0,47.25226211547852
195,0.0,0.0,39.01898193359375
6348,0.0,0.0,47.9422721862793
4272,0.0005760192871022696,0.0,45.6529426574707
2680,0.0,0.0,43.55751037597656
1260,0.01181793212890625,0.2018733322620392,40.98326873779297
3103,0.0,0.0,43.55751037597656
5093,0.0,0.0,47.25847625732422
382,0.00029754638671875,0.4882723391056061,33.050003051757805
6055,0.0,0.0,47.9422721862793
6592,0.004547119140625,0.0,47.9936408996582
834,0.0,0.0,39.71106338500977
3645,0.0,0.0,44.62002944946289
6266,0.0,0.0,47.9422721862793
6662,0.0,0.0,48.00743103027344
1565,0.006866455078125,0.0,41.34425354003906
9,0.0,0.0,38.9139518737793
1050,0.0,0.0,39.78668975830078
4053,0.0,0.0,45.5875473022461
739,0.0,0.0,39.53548049926758
5612,0.0,0.0,47.904296875
183,9.5367431640625e-05,0.15784192085266113,33.02836227416992
45,0.0,0.0,38.92754364013672
3708,0.0,0.0,44.62753677368164
1801,0.0,0.0,42.35476684570313
911,0.0,0.0,39.725242614746094
6962,0.0,0.0,48.00743103027344
4541,0.0,0.0,46.48519134521485
3349,0.0,0.0,43.60466766357422
2127,0.0,0.0,43.17044067382813
6563,0.0,0.4014683961868286,47.96512985229492
425,0.0,0.0,39.0390739440918
3991,0.004913330078125,0.0,45.3440055847168
6398,0.0,0.0,47.9422721862793
362,9.918212891335543e-05,0.1566649228334427,33.04568099975586
6064,0.0,0.0,47.9422721862793
1189,0.01373291015625,0.0,40.491981506347656
5749,0.0,0.0,47.9422721862793
1411,0.0,0.0,41.11859130859375
3193,0.0,0.0,43.56131362915039
65,0.0,0.0,38.94475173950195
1253,0.010951995849609375,0.0,40.936954498291016
1753,0.01070404052734375,0.0,42.31797409057617
1476,0.00672149658203125,0.0,41.13765335083008
1471,0.0,0.0,41.11859130859375
6717,0.0,0.0,48.00743103027344
2073,0.0,0.4616251587867737,42.87265396118164
5340,0.0008544921875,0.0,47.86820983886719
963,0.0,0.0,39.725242614746094
2385,0.0,0.0,43.48332977294922
4306,0.0,0.0,45.70599365234375
3117,0.0,0.0,43.55751037597656
3788,0.0,0.0,44.62945938110352
6513,0.0,0.0,47.94661331176758
504,0.0,0.0,39.0390739440918
1348,0.0,0.0,41.11266326904297
198,9.5367431640625e-05,0.15845608711242676,33.029815673828125
346,9.536743164773043e-05,0.15743286907672882,33.044132232666016
4262,0.0,0.0,45.6523666381836
4448,0.008640289306640625,0.0,46.36539840698242
453,0.000293731689453125,0.4879651665687561,33.07128143310547
6893,0.0,0.0,48.00743103027344
6233,0.0,0.0,47.9422721862793
935,0.0,0.0,39.725242614746094
75,0.00679397583007102,0.6487530469894409,38.95208358764648
6928,0.0,0.0,48.00743103027344
5005,0.0,0.0,47.25226211547852
438,0.00030136108399858585,0.4875043332576752,33.066783905029304
6731,0.0,0.0,48.00743103027344
1608,0.007663726806640625,0.0,41.55796432495117
6521,0.00107574462890625,0.0,47.96016311645508
803,0.0,0.0,39.69440460205078
1739,0.0,0.0,42.26853942871094
1610,0.0099945068359375,0.0,41.57084655761719
2582,0.0,0.0,43.55285263061523
6872,0.0,0.0,48.00743103027344
1462,0.0,0.0,41.11859130859375
6248,0.0,0.0,47.9422721862793
167,9.536743163351957e-05,0.15753482282161713,33.02681350708008
1531,0.0,0.0,41.20722961425781
6327,0.0,0.0,47.9422721862793
5222,0.009952545166015625,0.0,47.47737121582031
2155,0.0018882751464914804,0.0,43.33904647827149
4832,0.00677490234375,0.0,47.11577606201172
1770,0.0006484985351491446,0.4723193049430847,42.34087753295898
3642,0.0,0.0,44.62002944946289
6421,0.0,0.0,47.9422721862793
1191,0.0041351318359375,0.0,40.51210403442383
4186,0.0,0.0,45.6523666381836
6567,0.0,0.0,47.96512985229492
4429,0.015110015869140625,0.0,46.27849197387695
2103,0.0,0.06994214653968811,43.03620529174805
1825,0.0,0.0,42.36394119262695
690,0.0021820068359375,0.0,39.33428955078125
3765,0.0,0.0,44.62753677368164
3979,0.0,0.0,45.270423889160156
5801,0.0,0.0,47.9422721862793
4547,0.0,0.0,46.48874282836914
2017,0.0,0.0,42.55147933959961
4681,0.0,0.0,46.49748992919922
4255,0.0,0.0,45.6523666381836
2568,0.0,0.0,43.55285263061523
3263,0.0,0.0,43.574405670166016
4108,0.0,0.0,45.6523666381836
6953,0.0,0.0,48.00743103027344
1653,0.001186370849609375,0.4563620686531067,41.8497428894043
3283,0.0,0.0,43.574405670166016
821,0.0,0.0,39.71106338500977
1221,0.0096893310546875,0.0,40.76620864868164
5808,0.0,0.0,47.9422721862793
6710,0.0,0.0,48.00743103027344
4580,0.0,0.0,46.49024963378906
912,0.0,0.0,39.725242614746094
6107,0.0,0.0,47.9422721862793
4949,0.0,0.0,47.25226211547852
2817,0.0,0.0,43.55751037597656
6082,0.0,0.0,47.9422721862793
4458,0.00464630126953125,0.0,46.42052459716797
6092,0.0,0.0,47.9422721862793
1755,0.0024681091308664804,0.0,42.32449340820313
2910,0.0,0.0,43.55751037597656
4299,0.0,0.0,45.67133712768555
5748,0.0,0.0,47.9422721862793
1430,0.0,0.0,41.11859130859375
4879,0.0,0.0,47.23992156982422
3798,0.0,0.0,44.62945938110352
1748,0.0,0.0,42.29560089111328
3139,0.0,0.0,43.55751037597656
342,0.0,0.0,39.03721618652344
4822,0.00389862060546875,0.0,47.06509780883789
6043,0.0,0.0,47.9422721862793
626,0.010097503662109375,0.0,39.1482048034668
5817,0.0,0.0,47.9422721862793
3133,0.0,0.0,43.55751037597656
5428,0.0,0.0,47.88615036010742
3305,0.006343841552734375,0.0,43.58955383300781
273,0.0,0.0,39.02873611450195
2452,0.0,0.0,43.50848388671875
5674,0.0,0.0,47.94175720214844
3698,0.0,0.0,44.62753677368164
767,0.006011962890625,0.14083053171634674,39.63077926635742
738,0.0048828125,0.0,39.53548049926758
6644,0.0,0.0,48.00556564331055
6033,0.0,0.0,47.9422721862793
4389,0.0,0.13851380348205564,45.9807243347168
6195,0.0,0.0,47.9422721862793
5449,0.0,0.0,47.88615036010742
225,9.918212891335543e-05,0.15799546241760254,33.03243637084961
612,0.0,0.0,39.09980010986328
4119,0.0,0.0,45.6523666381836
1018,0.0,0.0,39.74504089355469
405,0.00029754638671164457,0.4905762076377869,33.056900024414055
3905,0.00069427490234375,0.0,44.89463806152344
274,9.918212890625e-05,0.15804725885391235,33.037166595458984
1907,0.0,0.0,42.37995910644531
3711,0.0,0.0,44.62753677368164
5532,0.0,0.0,47.88615036010742
6367,0.0,0.0,47.9422721862793
2085,0.00955963134765625,1.450755596160889,42.93947982788086
1284,0.003288269042954539,0.0,41.06371688842773
4409,0.026515960693359375,0.0,46.18670272827149
3224,0.0,0.0,43.574405670166016
1199,0.0036506652832102304,0.0,40.5844955444336
1119,0.0108642578125,0.0,40.02899932861328
6555,0.0,0.0,47.96390914916992
4940,0.0,0.0,47.25226211547852
194,9.536743164773043e-05,0.15830253064632416,33.029430389404304
628,0.0,0.0,39.149749755859375
6585,0.009918212890625,0.0,47.977622985839844
